id,gender,ocp_cd,age
60941,1,3.0,4
60942,2,9.0,3
60943,1,9.0,4
60944,2,9.0,3
60945,2,3.0,6
60946,1,9.0,5
60947,2,3.0,4
60948,2,3.0,3
60949,1,9.0,3
60950,1,3.0,6
60951,1,9.0,3
60952,1,3.0,5
60953,2,3.0,5
60954,2,9.0,3
60955,2,3.0,3
60956,1,3.0,3
60957,2,9.0,3
60958,1,3.0,3
60959,1,3.0,3
60960,2,9.0,3
60961,2,9.0,3
60962,2,4.0,4
60963,1,3.0,3
60964,2,9.0,3
60965,1,3.0,3
60966,1,3.0,3
60967,1,3.0,4
60968,2,3.0,4
60969,1,8.0,4
60970,1,3.0,5
60971,2,9.0,3
60972,1,9.0,4
60973,2,9.0,5
60974,1,9.0,4
60975,1,7.0,4
60976,1,4.0,4
60977,1,3.0,5
60978,2,3.0,4
60979,2,9.0,4
60980,1,3.0,4
60981,2,9.0,3
60982,2,9.0,5
60983,2,3.0,4
60984,1,9.0,5
60985,1,3.0,4
60986,2,3.0,3
60987,2,3.0,3
60988,2,13.0,5
60989,2,3.0,3
60990,2,9.0,4
60991,1,3.0,4
60992,2,7.0,3
60993,2,13.0,3
60994,1,5.0,4
60995,1,4.0,5
60996,2,3.0,3
60997,1,3.0,2
60998,1,3.0,3
60999,2,9.0,4
61000,2,3.0,4
61001,2,3.0,3
61002,2,3.0,2
61003,2,9.0,4
61004,2,1.0,6
61005,1,9.0,3
61006,1,2.0,4
61007,1,2.0,3
61008,1,3.0,3
61009,2,9.0,3
61010,2,9.0,4
61011,2,3.0,6
61012,2,9.0,4
61013,2,9.0,3
61014,1,9.0,3
61015,1,9.0,4
61016,2,9.0,4
61017,2,9.0,4
61018,2,9.0,4
61019,2,9.0,3
61020,1,9.0,3
61021,2,9.0,4
61022,1,3.0,3
61023,1,9.0,4
61024,1,3.0,2
61025,1,1.0,3
61026,2,3.0,4
61027,2,3.0,3
61028,1,9.0,3
61029,2,9.0,3
61030,2,9.0,4
61031,1,9.0,4
61032,2,3.0,3
61033,2,3.0,3
61034,2,3.0,5
61035,1,3.0,4
61036,2,3.0,4
61037,2,3.0,3
61038,2,9.0,4
61039,2,3.0,3
61040,2,3.0,3
61041,1,9.0,4
61042,1,9.0,3
61043,1,9.0,4
61044,2,3.0,4
61045,2,3.0,3
61046,2,3.0,4
61047,1,3.0,6
61048,1,3.0,5
61049,2,3.0,5
61050,1,3.0,5
61051,1,9.0,5
61052,2,3.0,3
61053,2,9.0,3
61054,2,3.0,3
61055,2,9.0,4
61056,1,9.0,6
61057,1,9.0,4
61058,2,9.0,4
61059,2,9.0,3
61060,1,3.0,4
61061,1,3.0,3
61062,2,3.0,6
61063,1,3.0,3
61064,2,3.0,2
61065,2,3.0,3
61066,2,9.0,5
61067,1,3.0,4
61068,1,9.0,5
61069,2,9.0,4
61070,1,3.0,5
61071,1,9.0,5
61072,2,3.0,4
61073,1,9.0,3
61074,2,3.0,2
61075,2,3.0,5
61076,1,3.0,5
61077,2,9.0,3
61078,1,9.0,6
61079,2,9.0,4
61080,2,9.0,4
61081,1,3.0,3
61082,1,9.0,6
61083,2,3.0,3
61084,1,9.0,5
61085,1,9.0,3
61086,1,9.0,3
61087,1,3.0,3
61088,2,9.0,4
61089,1,3.0,4
61090,2,9.0,3
61091,1,9.0,6
61092,2,3.0,3
61093,2,9.0,5
61094,1,3.0,3
61095,1,9.0,3
61096,1,9.0,5
61097,2,9.0,3
61098,2,9.0,3
61099,1,9.0,4
61100,1,3.0,5
61101,2,3.0,4
61102,2,4.0,5
61103,2,9.0,4
61104,2,3.0,3
61105,2,3.0,4
61106,2,3.0,3
61107,2,9.0,2
61108,2,3.0,4
61109,2,3.0,4
61110,1,3.0,4
61111,1,3.0,3
61112,2,4.0,5
61113,1,1.0,5
61114,2,3.0,3
61115,2,9.0,4
61116,1,3.0,3
61117,2,3.0,3
61118,1,3.0,4
61119,2,9.0,4
61120,1,9.0,3
61121,2,9.0,3
61122,1,3.0,3
61123,1,3.0,4
61124,2,3.0,4
61125,2,3.0,4
61126,1,3.0,3
61127,1,9.0,5
61128,1,2.0,5
61129,1,3.0,6
61130,2,3.0,4
61131,2,3.0,4
61132,2,3.0,2
61133,2,9.0,3
61134,2,9.0,4
61135,2,2.0,3
61136,2,9.0,4
61137,2,3.0,3
61138,1,9.0,3
61139,1,9.0,3
61140,1,3.0,4
61141,1,3.0,4
61142,1,3.0,5
61143,1,9.0,4
61144,2,1.0,3
61145,2,3.0,2
61146,1,3.0,3
61147,2,9.0,4
61148,2,3.0,3
61149,1,3.0,4
61150,2,9.0,4
61151,1,9.0,4
61152,2,1.0,3
61153,2,9.0,3
61154,2,3.0,3
61155,1,3.0,3
61156,2,9.0,3
61157,1,3.0,4
61158,1,3.0,3
61159,1,3.0,3
61160,2,9.0,3
61161,2,9.0,3
61162,1,3.0,4
61163,2,13.0,2
61164,1,3.0,4
61165,2,3.0,3
61166,1,9.0,3
61167,2,3.0,4
61168,1,9.0,4
61169,2,3.0,3
61170,2,3.0,4
61171,2,3.0,4
61172,1,3.0,4
61173,2,3.0,4
61174,2,3.0,5
61175,2,3.0,4
61176,2,3.0,3
61177,2,9.0,5
61178,2,3.0,3
61179,1,3.0,5
61180,1,9.0,4
61181,1,3.0,3
61182,2,9.0,3
61183,1,3.0,4
61184,1,9.0,3
61185,1,4.0,5
61186,2,3.0,3
61187,2,3.0,4
61188,2,9.0,4
61189,2,9.0,4
61190,1,2.0,5
61191,1,3.0,3
61192,2,3.0,3
61193,1,9.0,4
61194,2,9.0,3
61195,2,3.0,3
61196,1,9.0,3
61197,1,3.0,4
61198,1,9.0,5
61199,1,3.0,5
61200,1,9.0,5
61201,2,9.0,3
61202,2,3.0,3
61203,2,3.0,5
61204,1,9.0,5
61205,1,4.0,4
61206,2,9.0,4
61207,2,3.0,3
61208,1,3.0,5
61209,1,3.0,3
61210,1,9.0,5
61211,1,9.0,3
61212,1,9.0,4
61213,2,3.0,3
61214,2,9.0,3
61215,1,3.0,4
61216,2,3.0,5
61217,1,3.0,3
61218,2,9.0,4
61219,1,9.0,3
61220,2,3.0,4
61221,2,9.0,3
61222,2,4.0,6
61223,2,9.0,4
61224,1,9.0,4
61225,2,3.0,3
61226,1,3.0,4
61227,1,3.0,5
61228,1,3.0,2
61229,2,3.0,4
61230,2,3.0,3
61231,1,9.0,3
61232,2,9.0,4
61233,2,3.0,4
61234,1,3.0,5
61235,1,3.0,4
61236,2,3.0,4
61237,2,9.0,3
61238,1,3.0,6
61239,2,13.0,3
61240,2,3.0,3
61241,1,3.0,4
61242,2,3.0,4
61243,1,9.0,5
61244,2,9.0,3
61245,2,9.0,3
61246,2,3.0,5
61247,1,3.0,5
61248,1,9.0,3
61249,1,3.0,4
61250,1,2.0,6
61251,2,3.0,5
61252,1,3.0,6
61253,1,9.0,4
61254,2,9.0,3
61255,1,7.0,6
61256,1,9.0,4
61257,2,3.0,3
61258,1,9.0,5
61259,1,3.0,4
61260,1,3.0,3
61261,2,3.0,4
61262,1,3.0,3
61263,2,3.0,4
61264,2,3.0,4
61265,1,3.0,4
61266,1,9.0,4
61267,2,9.0,2
61268,1,3.0,5
61269,2,9.0,4
61270,1,4.0,5
61271,2,6.0,4
61272,2,3.0,3
61273,1,9.0,3
61274,2,9.0,4
61275,1,3.0,4
61276,2,3.0,4
61277,1,3.0,5
61278,1,3.0,4
61279,2,3.0,3
61280,2,9.0,3
61281,1,9.0,3
61282,2,3.0,4
61283,2,9.0,3
61284,2,3.0,4
61285,2,1.0,3
61286,2,3.0,4
61287,2,3.0,2
61288,2,9.0,3
61289,1,9.0,6
61290,2,3.0,5
61291,2,3.0,5
61292,1,9.0,4
61293,2,9.0,3
61294,2,9.0,3
61295,2,3.0,3
61296,2,3.0,4
61297,2,9.0,4
61298,2,9.0,3
61299,2,3.0,3
61300,1,9.0,4
61301,2,9.0,3
61302,2,1.0,4
61303,2,9.0,3
61304,1,9.0,3
61305,2,3.0,3
61306,1,9.0,3
61307,1,9.0,4
61308,1,2.0,3
61309,1,3.0,3
61310,2,3.0,3
61311,2,3.0,4
61312,2,3.0,4
61313,1,9.0,6
61314,1,9.0,3
61315,1,9.0,5
61316,2,3.0,3
61317,2,3.0,3
61318,2,3.0,6
61319,1,9.0,4
61320,1,9.0,3
61321,1,9.0,6
61322,1,3.0,5
61323,1,9.0,4
61324,2,9.0,4
61325,1,9.0,4
61326,2,3.0,3
61327,1,9.0,3
61328,1,9.0,5
61329,1,3.0,5
61330,1,9.0,3
61331,1,3.0,3
61332,1,9.0,5
61333,2,9.0,3
61334,1,3.0,5
61335,1,9.0,3
61336,2,9.0,4
61337,2,3.0,4
61338,2,9.0,3
61339,1,3.0,4
61340,2,9.0,3
61341,1,9.0,4
61342,1,4.0,5
61343,1,3.0,5
61344,2,3.0,5
61345,1,3.0,5
61346,2,3.0,5
61347,2,3.0,3
61348,1,3.0,4
61349,2,9.0,5
61350,1,3.0,4
61351,2,9.0,5
61352,2,3.0,5
61353,2,3.0,4
61354,2,3.0,5
61355,2,3.0,5
61356,1,3.0,4
61357,1,9.0,3
61358,1,9.0,4
61359,2,3.0,3
61360,1,3.0,4
61361,1,4.0,5
61362,2,9.0,4
61363,1,9.0,3
61364,2,9.0,5
61365,1,3.0,6
61366,2,9.0,3
61367,1,3.0,5
61368,2,3.0,4
61369,2,9.0,4
61370,1,12.0,3
61371,1,9.0,3
61372,1,9.0,3
61373,1,9.0,3
61374,1,3.0,4
61375,2,3.0,3
61376,2,3.0,5
61377,2,3.0,4
61378,2,3.0,2
61379,1,3.0,4
61380,1,3.0,4
61381,1,9.0,4
61382,2,3.0,4
61383,2,1.0,3
61384,2,9.0,4
61385,2,13.0,4
61386,1,9.0,5
61387,2,9.0,4
61388,1,9.0,4
61389,2,9.0,4
61390,1,3.0,4
61391,1,9.0,5
61392,1,3.0,2
61393,2,4.0,6
61394,2,3.0,4
61395,1,9.0,3
61396,1,3.0,5
61397,2,3.0,5
61398,2,3.0,4
61399,2,4.0,5
61400,2,9.0,3
61401,2,3.0,3
61402,1,9.0,4
61403,1,4.0,4
61404,1,3.0,4
61405,1,9.0,3
61406,2,3.0,3
61407,1,3.0,5
61408,1,3.0,3
61409,1,3.0,3
61410,2,9.0,3
61411,2,3.0,3
61412,1,3.0,3
61413,2,3.0,4
61414,2,3.0,4
61415,2,9.0,4
61416,1,9.0,5
61417,2,9.0,5
61418,1,9.0,4
61419,2,9.0,5
61420,1,3.0,4
61421,1,9.0,4
61422,1,3.0,3
61423,2,9.0,4
61424,2,3.0,3
61425,1,9.0,3
61426,1,3.0,3
61427,2,3.0,4
61428,1,3.0,4
61429,2,9.0,4
61430,1,9.0,5
61431,1,3.0,6
61432,2,3.0,4
61433,2,3.0,4
61434,2,3.0,4
61435,1,4.0,5
61436,1,3.0,3
61437,2,9.0,4
61438,2,3.0,5
61439,2,3.0,4
61440,2,3.0,4
61441,1,3.0,5
61442,1,9.0,3
61443,2,3.0,4
61444,1,9.0,4
61445,2,9.0,3
61446,1,1.0,4
61447,2,9.0,5
61448,1,3.0,4
61449,2,9.0,4
61450,2,3.0,3
61451,1,2.0,6
61452,1,9.0,3
61453,2,9.0,3
61454,1,9.0,3
61455,1,3.0,5
61456,1,3.0,5
61457,2,9.0,3
61458,1,9.0,3
61459,1,3.0,4
61460,1,7.0,3
61461,2,2.0,5
61462,2,13.0,4
61463,1,3.0,3
61464,1,4.0,4
61465,1,3.0,3
61466,1,3.0,3
61467,2,1.0,3
61468,1,9.0,3
61469,2,3.0,3
61470,2,9.0,3
61471,2,9.0,3
61472,2,3.0,3
61473,1,3.0,5
61474,1,3.0,3
61475,1,13.0,3
61476,1,9.0,4
61477,1,3.0,3
61478,1,3.0,4
61479,1,9.0,3
61480,1,9.0,4
61481,2,9.0,3
61482,2,3.0,3
61483,1,3.0,3
61484,1,3.0,4
61485,2,4.0,5
61486,1,3.0,3
61487,1,3.0,5
61488,2,9.0,4
61489,1,9.0,3
61490,1,3.0,4
61491,2,3.0,5
61492,2,3.0,2
61493,2,3.0,4
61494,1,3.0,4
61495,2,3.0,4
61496,2,9.0,3
61497,2,3.0,5
61498,1,3.0,5
61499,2,1.0,6
61500,1,9.0,4
61501,1,3.0,3
61502,2,3.0,5
61503,2,3.0,5
61504,2,9.0,4
61505,2,9.0,3
61506,2,3.0,3
61507,1,9.0,4
61508,1,3.0,3
61509,2,9.0,4
61510,2,3.0,3
61511,1,9.0,3
61512,1,3.0,5
61513,1,3.0,3
61514,1,3.0,3
61515,1,3.0,3
61516,2,9.0,5
61517,1,3.0,5
61518,2,6.0,3
61519,2,3.0,3
61520,1,9.0,3
61521,2,3.0,4
61522,2,9.0,4
61523,1,7.0,3
61524,2,9.0,4
61525,2,3.0,4
61526,1,9.0,3
61527,1,9.0,3
61528,2,9.0,3
61529,1,3.0,4
61530,1,4.0,4
61531,1,9.0,4
61532,2,3.0,4
61533,1,3.0,4
61534,2,9.0,4
61535,1,3.0,4
61536,2,3.0,4
61537,1,3.0,3
61538,2,9.0,3
61539,2,9.0,4
61540,1,3.0,3
61541,1,3.0,4
61542,2,3.0,2
61543,2,3.0,3
61544,1,9.0,3
61545,1,3.0,4
61546,1,3.0,4
61547,1,3.0,3
61548,2,9.0,5
61549,1,3.0,5
61550,1,9.0,4
61551,1,9.0,3
61552,2,9.0,6
61553,2,3.0,3
61554,2,3.0,4
61555,2,9.0,4
61556,2,9.0,5
61557,2,3.0,4
61558,1,3.0,3
61559,1,4.0,4
61560,1,3.0,3
61561,2,9.0,4
61562,1,9.0,4
61563,1,3.0,4
61564,2,3.0,4
61565,1,9.0,4
61566,2,9.0,3
61567,1,3.0,3
61568,2,3.0,3
61569,1,9.0,4
61570,1,9.0,4
61571,2,9.0,4
61572,1,3.0,4
61573,1,9.0,4
61574,2,9.0,4
61575,2,3.0,5
61576,2,9.0,3
61577,1,9.0,3
61578,2,3.0,4
61579,2,9.0,3
61580,2,9.0,4
61581,2,3.0,4
61582,2,7.0,6
61583,1,2.0,4
61584,1,9.0,3
61585,1,4.0,5
61586,2,9.0,3
61587,2,3.0,3
61588,1,4.0,5
61589,1,1.0,4
61590,1,9.0,6
61591,1,3.0,5
61592,1,3.0,4
61593,1,3.0,4
61594,1,9.0,3
61595,1,3.0,3
61596,2,3.0,4
61597,2,9.0,4
61598,2,9.0,3
61599,2,2.0,4
61600,2,2.0,4
61601,2,9.0,5
61602,2,3.0,5
61603,1,3.0,5
61604,1,9.0,3
61605,1,9.0,5
61606,2,3.0,3
61607,2,9.0,4
61608,2,9.0,3
61609,2,3.0,5
61610,2,5.0,4
61611,2,4.0,5
61612,2,9.0,4
61613,2,3.0,3
61614,2,3.0,5
61615,2,3.0,3
61616,2,3.0,4
61617,1,3.0,3
61618,2,3.0,3
61619,1,3.0,3
61620,1,3.0,3
61621,1,3.0,3
61622,2,9.0,3
61623,1,9.0,4
61624,2,3.0,3
61625,1,3.0,4
61626,2,3.0,3
61627,1,9.0,5
61628,1,12.0,4
61629,1,3.0,3
61630,2,3.0,5
61631,2,3.0,4
61632,2,3.0,5
61633,1,3.0,4
61634,1,3.0,3
61635,2,3.0,3
61636,1,9.0,5
61637,2,9.0,5
61638,1,9.0,3
61639,1,9.0,3
61640,2,3.0,4
61641,2,9.0,3
61642,2,4.0,5
61643,1,9.0,3
61644,2,3.0,4
61645,1,9.0,4
61646,1,3.0,4
61647,2,9.0,4
61648,1,3.0,3
61649,2,3.0,4
61650,1,9.0,5
61651,1,9.0,5
61652,1,3.0,4
61653,1,3.0,6
61654,1,9.0,6
61655,2,3.0,4
61656,1,3.0,4
61657,2,9.0,4
61658,2,3.0,3
61659,1,9.0,4
61660,1,9.0,5
61661,1,3.0,4
61662,1,3.0,3
61663,2,9.0,3
61664,2,3.0,3
61665,2,9.0,3
61666,2,3.0,3
61667,1,3.0,6
61668,1,4.0,4
61669,1,3.0,3
61670,2,1.0,3
61671,1,3.0,4
61672,2,9.0,3
61673,2,9.0,3
61674,2,9.0,2
61675,2,9.0,3
61676,2,3.0,5
61677,1,9.0,4
61678,2,3.0,3
61679,2,9.0,4
61680,2,9.0,3
61681,1,3.0,4
61682,1,3.0,4
61683,2,9.0,4
61684,1,5.0,3
61685,2,3.0,4
61686,2,3.0,5
61687,1,7.0,4
61688,1,3.0,4
61689,2,6.0,3
61690,1,9.0,3
61691,2,3.0,4
61692,1,3.0,4
61693,2,3.0,4
61694,2,9.0,3
61695,1,9.0,3
61696,2,3.0,5
61697,1,3.0,4
61698,1,9.0,4
61699,1,4.0,3
61700,2,9.0,3
61701,1,9.0,6
61702,2,1.0,5
61703,1,3.0,3
61704,1,3.0,3
61705,1,3.0,6
61706,2,3.0,5
61707,2,3.0,3
61708,2,9.0,3
61709,2,3.0,3
61710,2,9.0,3
61711,1,9.0,3
61712,2,1.0,4
61713,2,9.0,4
61714,2,3.0,3
61715,1,7.0,5
61716,1,9.0,3
61717,1,9.0,4
61718,1,9.0,4
61719,2,9.0,4
61720,2,3.0,4
61721,1,7.0,4
61722,2,3.0,3
61723,2,9.0,3
61724,2,3.0,4
61725,1,3.0,3
61726,2,9.0,5
61727,2,3.0,4
61728,2,9.0,4
61729,2,9.0,3
61730,1,3.0,5
61731,2,3.0,4
61732,2,9.0,4
61733,2,9.0,3
61734,2,4.0,6
61735,1,9.0,5
61736,2,3.0,4
61737,1,3.0,5
61738,1,9.0,3
61739,1,3.0,5
61740,2,4.0,5
61741,2,3.0,4
61742,1,3.0,4
61743,2,9.0,3
61744,1,3.0,5
61745,2,3.0,5
61746,2,3.0,2
61747,2,9.0,3
61748,1,9.0,4
61749,1,3.0,4
61750,1,9.0,3
61751,2,3.0,4
61752,2,3.0,3
61753,2,1.0,3
61754,1,9.0,4
61755,2,3.0,3
61756,2,9.0,3
61757,1,3.0,5
61758,1,3.0,3
61759,2,3.0,3
61760,2,9.0,5
61761,2,3.0,3
61762,1,3.0,3
61763,2,7.0,3
61764,1,3.0,4
61765,1,3.0,5
61766,2,9.0,2
61767,2,9.0,3
61768,2,3.0,3
61769,1,9.0,3
61770,1,3.0,3
61771,2,3.0,3
61772,2,9.0,3
61773,1,9.0,4
61774,1,3.0,5
61775,2,3.0,4
61776,2,9.0,4
61777,1,9.0,3
61778,1,3.0,3
61779,2,9.0,3
61780,1,9.0,3
61781,1,9.0,5
61782,2,9.0,3
61783,1,9.0,5
61784,2,9.0,4
61785,2,9.0,3
61786,2,3.0,4
61787,1,3.0,3
61788,2,9.0,3
61789,2,1.0,3
61790,1,4.0,4
61791,1,4.0,4
61792,1,3.0,3
61793,1,9.0,4
61794,1,9.0,6
61795,1,9.0,5
61796,1,9.0,3
61797,1,3.0,3
61798,1,3.0,4
61799,1,9.0,3
61800,2,9.0,4
61801,2,3.0,5
61802,2,9.0,4
61803,1,9.0,3
61804,1,2.0,4
61805,2,3.0,3
61806,1,4.0,6
61807,2,9.0,5
61808,2,9.0,3
61809,1,3.0,3
61810,2,9.0,3
61811,1,2.0,4
61812,2,9.0,4
61813,1,9.0,6
61814,1,3.0,3
61815,1,3.0,5
61816,1,9.0,4
61817,2,9.0,3
61818,2,9.0,4
61819,1,9.0,4
61820,2,3.0,3
61821,1,3.0,4
61822,1,9.0,4
61823,2,9.0,4
61824,1,3.0,5
61825,2,3.0,2
61826,2,3.0,3
61827,2,3.0,4
61828,1,3.0,4
61829,2,3.0,4
61830,2,3.0,5
61831,1,9.0,5
61832,1,3.0,4
61833,1,9.0,3
61834,2,3.0,4
61835,2,9.0,3
61836,2,3.0,3
61837,2,9.0,4
61838,1,9.0,4
61839,2,3.0,4
61840,1,3.0,5
61841,1,9.0,4
61842,2,9.0,5
61843,2,9.0,3
61844,2,9.0,6
61845,1,3.0,4
61846,2,1.0,3
61847,2,9.0,3
61848,2,9.0,4
61849,1,9.0,3
61850,1,9.0,4
61851,2,3.0,4
61852,2,2.0,2
61853,1,3.0,4
61854,2,9.0,3
61855,1,9.0,4
61856,2,1.0,3
61857,2,3.0,5
61858,2,3.0,5
61859,2,3.0,4
61860,2,3.0,3
61861,2,9.0,4
61862,1,9.0,3
61863,1,7.0,4
61864,1,3.0,3
61865,2,9.0,3
61866,1,9.0,4
61867,1,9.0,3
61868,1,3.0,4
61869,2,3.0,4
61870,2,3.0,3
61871,1,9.0,4
61872,1,9.0,3
61873,2,9.0,4
61874,2,1.0,4
61875,1,9.0,3
61876,1,9.0,3
61877,2,9.0,3
61878,1,3.0,5
61879,1,3.0,4
61880,2,3.0,4
61881,2,9.0,5
61882,2,7.0,3
61883,1,7.0,3
61884,1,2.0,6
61885,2,9.0,5
61886,2,3.0,3
61887,2,3.0,5
61888,2,9.0,4
61889,1,9.0,3
61890,1,4.0,3
61891,1,9.0,4
61892,1,3.0,4
61893,2,9.0,4
61894,1,9.0,3
61895,1,3.0,3
61896,1,3.0,4
61897,1,3.0,3
61898,2,9.0,3
61899,1,3.0,3
61900,2,3.0,4
61901,2,3.0,3
61902,2,9.0,2
61903,2,9.0,4
61904,2,3.0,4
61905,1,3.0,3
61906,2,3.0,3
61907,1,3.0,4
61908,2,3.0,5
61909,1,9.0,5
61910,2,9.0,4
61911,1,3.0,3
61912,2,3.0,3
61913,1,9.0,3
61914,2,9.0,3
61915,2,3.0,5
61916,2,4.0,3
61917,1,9.0,4
61918,1,9.0,5
61919,1,7.0,4
61920,1,9.0,3
61921,2,3.0,4
61922,2,9.0,4
61923,2,9.0,3
61924,2,3.0,4
61925,2,3.0,3
61926,2,9.0,5
61927,2,3.0,5
61928,1,9.0,3
61929,2,3.0,4
61930,1,9.0,5
61931,2,3.0,5
61932,2,9.0,3
61933,2,0.0,4
61934,1,9.0,3
61935,2,3.0,3
61936,2,9.0,4
61937,2,9.0,3
61938,2,7.0,3
61939,1,4.0,4
61940,1,9.0,4
61941,1,2.0,4
61942,2,9.0,3
61943,1,9.0,4
61944,2,3.0,3
61945,1,9.0,4
61946,1,3.0,4
61947,1,9.0,4
61948,2,12.0,3
61949,2,3.0,2
61950,1,3.0,3
61951,2,9.0,4
61952,1,3.0,3
61953,1,9.0,3
61954,1,3.0,4
61955,2,9.0,4
61956,1,1.0,3
61957,2,3.0,3
61958,1,9.0,3
61959,2,9.0,4
61960,2,9.0,4
61961,2,1.0,5
61962,2,3.0,3
61963,1,3.0,3
61964,2,3.0,3
61965,2,3.0,4
61966,1,3.0,3
61967,1,3.0,4
61968,1,13.0,4
61969,1,3.0,4
61970,2,4.0,2
61971,2,3.0,3
61972,2,3.0,3
61973,2,3.0,3
61974,2,9.0,5
61975,2,9.0,4
61976,1,9.0,6
61977,2,3.0,3
61978,2,3.0,4
61979,1,9.0,3
61980,1,3.0,3
61981,1,3.0,3
61982,2,9.0,3
61983,2,9.0,4
61984,1,9.0,6
61985,1,4.0,5
61986,2,9.0,5
61987,2,9.0,5
61988,1,9.0,3
61989,2,9.0,3
61990,2,9.0,5
61991,2,3.0,2
61992,2,9.0,3
61993,1,3.0,4
61994,2,3.0,5
61995,1,9.0,3
61996,1,9.0,4
61997,1,9.0,3
61998,2,9.0,4
61999,2,3.0,4
62000,2,3.0,4
62001,1,3.0,5
62002,2,3.0,3
62003,2,3.0,4
62004,1,9.0,3
62005,1,3.0,3
62006,2,3.0,4
62007,2,9.0,5
62008,2,3.0,3
62009,1,2.0,5
62010,2,9.0,4
62011,1,9.0,3
62012,2,3.0,3
62013,2,3.0,3
62014,2,9.0,3
62015,2,9.0,5
62016,2,9.0,4
62017,2,3.0,5
62018,1,3.0,5
62019,1,9.0,3
62020,1,3.0,3
62021,1,3.0,4
62022,1,3.0,3
62023,1,9.0,3
62024,2,3.0,5
62025,2,9.0,4
62026,2,4.0,5
62027,1,3.0,4
62028,1,3.0,4
62029,2,9.0,4
62030,1,9.0,6
62031,1,3.0,3
62032,1,9.0,3
62033,1,3.0,4
62034,1,13.0,3
62035,1,3.0,5
62036,2,3.0,3
62037,1,3.0,5
62038,1,9.0,3
62039,1,9.0,3
62040,2,3.0,5
62041,2,3.0,4
62042,1,9.0,3
62043,2,9.0,5
62044,1,9.0,4
62045,2,9.0,3
62046,2,1.0,3
62047,1,3.0,4
62048,2,13.0,4
62049,1,9.0,6
62050,2,3.0,4
62051,2,3.0,6
62052,1,9.0,4
62053,1,3.0,3
62054,1,9.0,3
62055,2,9.0,4
62056,1,12.0,5
62057,2,3.0,4
62058,2,9.0,3
62059,2,4.0,4
62060,2,9.0,4
62061,1,4.0,3
62062,2,9.0,4
62063,1,3.0,4
62064,2,4.0,4
62065,1,4.0,2
62066,2,9.0,3
62067,2,3.0,3
62068,2,9.0,4
62069,1,9.0,4
62070,2,9.0,3
62071,2,9.0,3
62072,1,9.0,4
62073,2,3.0,3
62074,2,3.0,4
62075,2,3.0,4
62076,1,9.0,2
62077,1,9.0,5
62078,2,1.0,3
62079,2,3.0,3
62080,1,3.0,4
62081,2,9.0,5
62082,2,3.0,3
62083,1,3.0,3
62084,1,3.0,3
62085,1,3.0,5
62086,1,9.0,4
62087,2,9.0,4
62088,1,3.0,3
62089,1,9.0,3
62090,2,9.0,4
62091,1,3.0,5
62092,2,3.0,4
62093,1,9.0,4
62094,2,12.0,4
62095,2,3.0,4
62096,2,3.0,3
62097,2,3.0,3
62098,1,9.0,5
62099,1,9.0,5
62100,2,9.0,3
62101,1,9.0,3
62102,1,9.0,5
62103,1,9.0,3
62104,1,9.0,4
62105,2,3.0,3
62106,2,3.0,4
62107,1,9.0,3
62108,1,3.0,6
62109,1,3.0,2
62110,2,9.0,4
62111,2,3.0,4
62112,2,9.0,3
62113,2,9.0,3
62114,2,3.0,4
62115,2,3.0,4
62116,2,9.0,3
62117,1,3.0,4
62118,2,9.0,4
62119,2,1.0,3
62120,1,3.0,3
62121,2,3.0,3
62122,2,3.0,2
62123,1,9.0,5
62124,2,3.0,4
62125,2,1.0,3
62126,2,9.0,3
62127,1,9.0,6
62128,2,3.0,3
62129,1,9.0,4
62130,1,3.0,3
62131,2,9.0,5
62132,2,9.0,3
62133,1,3.0,2
62134,2,3.0,3
62135,2,9.0,3
62136,1,4.0,6
62137,1,9.0,3
62138,1,9.0,5
62139,2,3.0,6
62140,1,3.0,4
62141,1,3.0,5
62142,1,9.0,3
62143,1,3.0,4
62144,2,3.0,4
62145,1,4.0,5
62146,1,4.0,6
62147,1,3.0,4
62148,2,9.0,3
62149,2,4.0,4
62150,2,3.0,5
62151,2,9.0,3
62152,2,3.0,4
62153,2,3.0,3
62154,2,9.0,3
62155,1,3.0,5
62156,2,3.0,4
62157,1,9.0,3
62158,1,9.0,5
62159,1,3.0,3
62160,2,9.0,3
62161,1,3.0,3
62162,2,3.0,4
62163,1,3.0,3
62164,2,3.0,3
62165,1,9.0,3
62166,2,9.0,4
62167,1,3.0,4
62168,1,3.0,6
62169,1,9.0,3
62170,2,3.0,3
62171,2,3.0,4
62172,2,3.0,4
62173,1,3.0,4
62174,1,3.0,3
62175,1,13.0,3
62176,2,9.0,4
62177,2,9.0,4
62178,2,9.0,3
62179,1,1.0,4
62180,1,3.0,3
62181,2,3.0,3
62182,2,9.0,4
62183,1,9.0,4
62184,1,3.0,3
62185,1,3.0,3
62186,1,4.0,5
62187,2,3.0,5
62188,2,9.0,4
62189,1,9.0,5
62190,1,9.0,3
62191,1,9.0,5
62192,2,9.0,3
62193,2,1.0,4
62194,2,9.0,4
62195,1,3.0,4
62196,2,9.0,4
62197,1,4.0,4
62198,2,3.0,4
62199,1,3.0,4
62200,1,3.0,5
62201,2,9.0,4
62202,1,9.0,4
62203,1,9.0,3
62204,1,3.0,2
62205,2,4.0,5
62206,2,3.0,3
62207,2,3.0,5
62208,2,3.0,3
62209,2,3.0,5
62210,2,3.0,4
62211,2,3.0,5
